Day;Month;Year;Hour;Load;Ppv1k;Temp;Wind
25;1;2016;4;680.0;0;13.91;11.45
25;1;2016;5;676.0;0;13.93;11.97
25;1;2016;6;683.0;0;13.96;12.48
25;1;2016;7;735.0;0;13.75;12.42
25;1;2016;8;809.0;0;13.54;12.35
25;1;2016;9;822.0;103.02;13.33;12.29
25;1;2016;10;824.0;162.42;13.05;11.93
25;1;2016;11;820.0;259.59;12.78;11.57
25;1;2016;12;784.0;522.37;12.5;11.21
25;1;2016;13;715.0;530.98;12.1;11.03
25;1;2016;14;667.0;581.9;11.7;10.86
25;1;2016;15;679.0;433.2;11.3;10.68
25;1;2016;16;690.0;187.76;11.15;9.88
25;1;2016;17;715.0;0;11.01;9.09
25;1;2016;18;803.0;0;10.86;8.3
25;1;2016;19;889.0;0;10.78;7.57
25;1;2016;20;894.0;0;10.69;6.84
25;1;2016;21;970.0;0;10.61;6.11
25;1;2016;22;1131.0;0;10.54;7.08
25;1;2016;23;989.0;0;10.47;8.04
26;1;2016;0;886.0;0;10.4;9.01
26;1;2016;1;828.0;0;10.43;10.27
26;1;2016;2;769.0;0;10.47;11.54
26;1;2016;3;757.0;0;10.5;12.8
26;1;2016;4;780.0;0;10.68;13.72
26;1;2016;5;773.0;0;10.85;14.65
26;1;2016;6;789.0;0;11.03;15.57
26;1;2016;7;856.0;0;11.35;15.8
26;1;2016;8;963.0;0;11.66;16.03
26;1;2016;9;991.0;1.87;11.98;16.26
26;1;2016;10;1004.0;11.97;12.06;16.44
26;1;2016;11;1013.0;68.07;12.14;16.62
26;1;2016;12;1035.0;15.18;12.22;16.8
26;1;2016;13;1033.0;24.02;12.16;16.79
26;1;2016;14;949.0;11.34;12.1;16.78
26;1;2016;15;924.0;24.73;12.03;16.77
26;1;2016;16;938.0;15.85;12.12;16.65
26;1;2016;17;934.0;0;12.2;16.52
26;1;2016;18;984.0;0;12.28;16.4
26;1;2016;19;1004.0;0;12.42;16.27
26;1;2016;20;1005.0;0;12.55;16.13
26;1;2016;21;1084.0;0;12.69;16
26;1;2016;22;1222.0;0;12.71;16.16
26;1;2016;23;1075.0;0;12.74;16.32
27;1;2016;0;950.0;0;12.77;16.48
27;1;2016;1;870.0;0;12.66;16.27
27;1;2016;2;808.0;0;12.56;16.05
27;1;2016;3;771.0;0;12.45;15.83
27;1;2016;4;777.0;0;12.52;15.71
27;1;2016;5;765.0;0;12.58;15.59
27;1;2016;6;778.0;0;12.65;15.46
27;1;2016;7;837.0;0;12.66;15.31
27;1;2016;8;922.0;0;12.67;15.16
27;1;2016;9;934.0;2.8;12.68;15.01
27;1;2016;10;940.0;5.95;12.59;14.64
27;1;2016;11;961.0;64.19;12.5;14.28
27;1;2016;12;956.0;30.35;12.41;13.92
27;1;2016;13;912.0;23.3;12.24;12.28
27;1;2016;14;894.0;24.71;12.07;10.63
27;1;2016;15;871.0;19.88;11.9;8.99
27;1;2016;16;880.0;39.99;11.45;9.48
27;1;2016;17;870.0;0;11.01;9.97
27;1;2016;18;947.0;0;10.57;10.46
27;1;2016;19;977.0;0;10.21;10.27
27;1;2016;20;971.0;0;9.84;10.09
27;1;2016;21;1052.0;0;9.48;9.9
27;1;2016;22;1205.0;0;9.52;9.57
27;1;2016;23;1076.0;0;9.56;9.23
28;1;2016;0;959.0;0;9.61;8.9
28;1;2016;1;902.0;0;9.93;8.23
28;1;2016;2;833.0;0;10.26;7.57
28;1;2016;3;810.0;0;10.58;6.91
28;1;2016;4;818.0;0;10.39;6.53
28;1;2016;5;814.0;0;10.19;6.15
28;1;2016;6;834.0;0;10;5.77
28;1;2016;7;903.0;0;9.89;5.35
28;1;2016;8;1003.0;0;9.77;4.93
28;1;2016;9;1034.0;196.99;9.66;4.51
28;1;2016;10;987.0;325.28;9.69;5.38
28;1;2016;11;944.0;583.87;9.72;6.25
28;1;2016;12;900.0;338.15;9.75;7.12
28;1;2016;13;869.0;611.9;9.84;8.06
28;1;2016;14;801.0;283.28;9.93;9.01
28;1;2016;15;765.0;70.49;10.02;9.96
28;1;2016;16;764.0;144.74;10.31;10.17
28;1;2016;17;800.0;0;10.61;10.37
28;1;2016;18;900.0;0;10.91;10.58
28;1;2016;19;1011.0;0;11.2;10.84
28;1;2016;20;1015.0;0;11.48;11.09
28;1;2016;21;1087.0;0;11.77;11.35
28;1;2016;22;1226.0;0;11.86;11.66
28;1;2016;23;1091.0;0;11.95;11.96
29;1;2016;0;968.0;0;12.04;12.26
29;1;2016;1;915.0;0;11.86;12.83
29;1;2016;2;831.0;0;11.69;13.39
29;1;2016;3;784.0;0;11.52;13.96
29;1;2016;4;803.0;0;11.52;14.44
29;1;2016;5;786.0;0;11.51;14.92
29;1;2016;6;801.0;0;11.51;15.41
29;1;2016;7;873.0;0;11.61;14.61
29;1;2016;8;917.0;0;11.71;13.81
29;1;2016;9;916.0;37.72;11.81;13.01
29;1;2016;10;910.0;124.38;11.84;13.03
29;1;2016;11;899.0;17.87;11.86;13.06
29;1;2016;12;906.0;64.23;11.89;13.09
29;1;2016;13;874.0;37.02;11.71;13.55
29;1;2016;14;846.0;30.49;11.52;14.02
29;1;2016;15;828.0;15.25;11.34;14.48
29;1;2016;16;822.0;35.85;11.52;15.47
29;1;2016;17;832.0;0;11.7;16.46
29;1;2016;18;918.0;0;11.88;17.45
29;1;2016;19;979.0;0;11.89;17.12
29;1;2016;20;953.0;0;11.9;16.8
29;1;2016;21;1073.0;0;11.91;16.47
29;1;2016;22;1212.0;0;11.87;15.88
29;1;2016;23;1062.0;0;11.83;15.29
30;1;2016;0;948.0;0;11.79;14.7
30;1;2016;1;909.0;0;11.74;14.45
30;1;2016;2;816.0;0;11.69;14.19
30;1;2016;3;774.0;0;11.64;13.93
30;1;2016;4;777.0;0;11.54;13.42
30;1;2016;5;788.0;0;11.45;12.91
30;1;2016;6;762.0;0;11.35;12.4
30;1;2016;7;797.0;0;11.01;12.34
30;1;2016;8;846.0;0;10.67;12.27
30;1;2016;9;895.0;15.96;10.34;12.21
30;1;2016;10;935.0;34.37;10.02;11.96
30;1;2016;11;970.0;89.6;9.71;11.71
30;1;2016;12;996.0;105.39;9.39;11.46
30;1;2016;13;958.0;68.77;9.55;11.28
30;1;2016;14;944.0;35.16;9.71;11.1
30;1;2016;15;960.0;32.19;9.88;10.92
30;1;2016;16;958.0;25.89;9.77;10.53
30;1;2016;17;977.0;0;9.66;10.14
30;1;2016;18;1040.0;0;9.55;9.75
30;1;2016;19;1098.0;0;9.64;9.14
30;1;2016;20;1053.0;0;9.74;8.54
30;1;2016;21;1129.0;0;9.83;7.93
30;1;2016;22;1287.0;0;10.09;7.89
30;1;2016;23;1125.0;0;10.35;7.85
31;1;2016;0;984.0;0;10.61;7.81
31;1;2016;1;932.0;0;10.91;9.2
31;1;2016;2;846.0;0;11.21;10.59
31;1;2016;3;802.0;0;11.51;11.99
31;1;2016;4;813.0;0;11.8;12.7
31;1;2016;5;800.0;0;12.08;13.41
31;1;2016;6;794.0;0;12.37;14.12
31;1;2016;7;816.0;0;12.64;14.56
31;1;2016;8;865.0;0;12.91;15
31;1;2016;9;896.0;35.47;13.19;15.43
31;1;2016;10;959.0;43.71;13.09;14.9
31;1;2016;11;989.0;47.92;12.98;14.37
31;1;2016;12;948.0;35.34;12.88;13.83
31;1;2016;13;894.0;51.76;12.7;13.97
31;1;2016;14;836.0;73.46;12.51;14.1
31;1;2016;15;833.0;50.17;12.32;14.23
31;1;2016;16;835.0;50.85;12.29;14.1
31;1;2016;17;859.0;0;12.26;13.96
31;1;2016;18;944.0;0;12.22;13.82
31;1;2016;19;982.0;0;12.13;13.34
31;1;2016;20;963.0;0;12.03;12.86
31;1;2016;21;1050.0;0;11.94;12.39
31;1;2016;22;1188.0;0;11.85;11.96
31;1;2016;23;1062.0;0;11.76;11.54
1;2;2016;0;923.0;0;11.68;11.12
1;2;2016;1;835.0;0;11.76;11.78
1;2;2016;2;769.0;0;11.84;12.44
1;2;2016;3;755.0;0;11.92;13.1
1;2;2016;4;745.0;0;11.97;13.17
1;2;2016;5;741.0;0;12.03;13.24
1;2;2016;6;752.0;0;12.09;13.31
1;2;2016;7;811.0;0;12.11;13.01
1;2;2016;8;900.0;0;12.13;12.7
1;2;2016;9;910.0;121.45;12.15;12.4
1;2;2016;10;953.0;111.47;12.11;12.36
1;2;2016;11;951.0;68.8;12.08;12.33
1;2;2016;12;961.0;86.72;12.04;12.29
1;2;2016;13;911.0;154.3;11.94;12.57
1;2;2016;14;853.0;55.02;11.84;12.86
1;2;2016;15;819.0;45.2;11.73;13.14
1;2;2016;16;834.0;28.88;11.85;13
1;2;2016;17;873.0;0;11.97;12.85
1;2;2016;18;960.0;0;12.09;12.7
1;2;2016;19;1000.0;0;12.09;12.19
1;2;2016;20;983.0;0;12.09;11.68
1;2;2016;21;1081.0;0;12.09;11.17
1;2;2016;22;1224.0;0;12.01;10.28
1;2;2016;23;1063.0;0;11.94;9.38
2;2;2016;0;951.0;0;11.87;8.48
2;2;2016;1;864.0;0;11.78;9
2;2;2016;2;779.0;0;11.69;9.52
2;2;2016;3;775.0;0;11.61;10.04
2;2;2016;4;768.0;0;11.5;9.72
2;2;2016;5;769.0;0;11.39;9.4
2;2;2016;6;766.0;0;11.29;9.08
2;2;2016;7;823.0;0;11.13;8.92
2;2;2016;8;903.0;0;10.98;8.77
2;2;2016;9;955.0;280.13;10.83;8.62
2;2;2016;10;994.0;463.18;10.58;8.86
2;2;2016;11;956.0;458.62;10.33;9.1
2;2;2016;12;855.0;104.82;10.08;9.34
2;2;2016;13;769.0;380.71;10.07;9.55
2;2;2016;14;733.0;328.59;10.06;9.77
2;2;2016;15;734.0;314.29;10.05;9.99
2;2;2016;16;732.0;244.53;9.89;10.37
2;2;2016;17;787.0;0;9.74;10.76
2;2;2016;18;886.0;0;9.59;11.14
2;2;2016;19;994.0;0;9.59;11.39
2;2;2016;20;1005.0;0;9.58;11.64
2;2;2016;21;1105.0;0;9.57;11.89
2;2;2016;22;1283.0;0;9.5;12.14
2;2;2016;23;1147.0;0;9.43;12.39
3;2;2016;0;1034.0;0;9.36;12.63
3;2;2016;1;959.0;0;9.31;12.45
3;2;2016;2;880.0;0;9.26;12.26
3;2;2016;3;855.0;0;9.21;12.07
3;2;2016;4;900.0;0;9.12;12.5
3;2;2016;5;908.0;0;9.04;12.93
3;2;2016;6;920.0;0;8.96;13.37
3;2;2016;7;1016.0;0;8.81;13.46
3;2;2016;8;1117.0;0;8.67;13.55
3;2;2016;9;1132.0;125.94;8.52;13.64
3;2;2016;10;1101.0;464.69;8.84;13.2
3;2;2016;11;995.0;577.3;9.16;12.76
3;2;2016;12;946.0;375.84;9.48;12.32
3;2;2016;13;879.0;112.45;9.45;11.97
3;2;2016;14;856.0;615.56;9.43;11.62
3;2;2016;15;829.0;74.69;9.4;11.27
3;2;2016;16;841.0;237.56;9.53;10.92
3;2;2016;17;889.0;0;9.65;10.57
3;2;2016;18;982.0;0;9.77;10.22
3;2;2016;19;1095.0;0;9.92;9.69
3;2;2016;20;1079.0;0;10.07;9.15
3;2;2016;21;1181.0;0;10.23;8.62
3;2;2016;22;1317.0;0;10.45;8.89
3;2;2016;23;1184.0;0;10.67;9.16
4;2;2016;0;1032.0;0;10.89;9.43
4;2;2016;1;949.0;0;11.06;10.48
4;2;2016;2;876.0;0;11.23;11.53
4;2;2016;3;842.0;0;11.4;12.58
4;2;2016;4;853.0;0;11.5;12.32
4;2;2016;5;842.0;0;11.61;12.06
4;2;2016;6;832.0;0;11.72;11.81
4;2;2016;7;893.0;0;11.69;10.6
4;2;2016;8;981.0;0;11.66;9.4
4;2;2016;9;998.0;132.06;11.63;8.19
4;2;2016;10;996.0;42.17;11.61;7.69
4;2;2016;11;1020.0;65.72;11.58;7.18
4;2;2016;12;1022.0;81.26;11.56;6.68
4;2;2016;13;936.0;72.76;11.33;6.61
4;2;2016;14;901.0;55.86;11.1;6.54
4;2;2016;15;888.0;47.56;10.86;6.47
4;2;2016;16;875.0;32.14;10.87;6.38
4;2;2016;17;890.0;0;10.88;6.29
4;2;2016;18;971.0;0;10.89;6.19
4;2;2016;19;1031.0;0;10.89;6.1
4;2;2016;20;1029.0;0;10.89;6.01
4;2;2016;21;1093.0;0;10.89;5.92
4;2;2016;22;1244.0;0;10.91;6.01
4;2;2016;23;1111.0;0;10.93;6.1
5;2;2016;0;960.0;0;10.96;6.19
5;2;2016;1;883.0;0;10.89;7.26
5;2;2016;2;806.0;0;10.82;8.32
5;2;2016;3;791.0;0;10.76;9.38
5;2;2016;4;787.0;0;10.75;9.61
5;2;2016;5;779.0;0;10.75;9.84
5;2;2016;6;792.0;0;10.75;10.07
5;2;2016;7;876.0;0;10.8;10.31
5;2;2016;8;909.0;0;10.86;10.56
5;2;2016;9;943.0;54.99;10.91;10.8
5;2;2016;10;919.0;38.61;11.05;11.16
5;2;2016;11;927.0;33.44;11.18;11.53
5;2;2016;12;902.0;48.29;11.32;11.89
5;2;2016;13;891.0;52.82;11.46;12.43
5;2;2016;14;882.0;75.92;11.6;12.97
5;2;2016;15;871.0;85.1;11.74;13.5
5;2;2016;16;904.0;56.51;11.6;13.25
5;2;2016;17;918.0;0;11.46;12.99
5;2;2016;18;975.0;0;11.32;12.73
5;2;2016;19;1047.0;0;11.28;12.71
5;2;2016;20;1032.0;0;11.24;12.69
5;2;2016;21;1116.0;0;11.2;12.68
5;2;2016;22;1266.0;0;11.17;11.95
5;2;2016;23;1138.0;0;11.13;11.22
6;2;2016;0;1015.0;0;11.09;10.5
6;2;2016;1;937.0;0;11.27;11.75
6;2;2016;2;864.0;0;11.45;13.01
6;2;2016;3;822.0;0;11.64;14.26
6;2;2016;4;831.0;0;11.66;15.08
6;2;2016;5;815.0;0;11.69;15.9
6;2;2016;6;825.0;0;11.72;16.72
6;2;2016;7;870.0;0;11.75;17.63
6;2;2016;8;955.0;0;11.79;18.54
6;2;2016;9;994.0;11.36;11.82;19.45
6;2;2016;10;1049.0;43;11.66;19.65
6;2;2016;11;1078.0;32.69;11.51;19.85
6;2;2016;12;1112.0;40.08;11.35;20.06
6;2;2016;13;1111.0;29.1;11.3;18.91
6;2;2016;14;1075.0;30.55;11.25;17.76
6;2;2016;15;1080.0;50.64;11.2;16.61
6;2;2016;16;1074.0;31.27;10.84;15.51
6;2;2016;17;1050.0;0;10.47;14.42
6;2;2016;18;1106.0;0;10.1;13.32
6;2;2016;19;1159.0;0;9.78;13.55
6;2;2016;20;1137.0;0;9.47;13.78
6;2;2016;21;1241.0;0;9.15;14.01
6;2;2016;22;1387.0;0;8.79;14.24
6;2;2016;23;1265.0;0;8.42;14.46
7;2;2016;0;1139.0;0;8.06;14.69
7;2;2016;1;1073.0;0;8.27;14.82
7;2;2016;2;1006.0;0;8.48;14.96
7;2;2016;3;973.0;0;8.69;15.09
7;2;2016;4;985.0;0;8.63;15.25
7;2;2016;5;988.0;0;8.58;15.4
7;2;2016;6;982.0;0;8.53;15.56
7;2;2016;7;1030.0;0;8.69;15.49
7;2;2016;8;1070.0;1.56;8.86;15.42
7;2;2016;9;1125.0;57.22;9.03;15.35
7;2;2016;10;1155.0;81.1;9.25;15.25
7;2;2016;11;1134.0;54.92;9.46;15.15
7;2;2016;12;1152.0;80.71;9.68;15.05
7;2;2016;13;1086.0;64.92;9.84;15.87
7;2;2016;14;1039.0;30.01;10;16.69
7;2;2016;15;1043.0;26.4;10.16;17.52
7;2;2016;16;1059.0;55.85;10.73;17.85
7;2;2016;17;1063.0;0;11.3;18.19
7;2;2016;18;1094.0;0;11.86;18.52
7;2;2016;19;1164.0;0;11.98;18.68
7;2;2016;20;1144.0;0;12.1;18.83
7;2;2016;21;1229.0;0;12.22;18.98
7;2;2016;22;1386.0;0;12.15;19.05
7;2;2016;23;1255.0;0;12.08;19.12
8;2;2016;0;1123.0;0;12.01;19.19
8;2;2016;1;1026.0;0;11.58;19.16
8;2;2016;2;951.0;0;11.15;19.14
8;2;2016;3;941.0;0;10.72;19.12
8;2;2016;4;941.0;0;10.63;19.72
8;2;2016;5;944.0;0;10.55;20.33
8;2;2016;6;953.0;0;10.47;20.94
8;2;2016;7;1016.0;0;10.34;20.91
8;2;2016;8;1082.0;2.4;10.22;20.89
8;2;2016;9;1130.0;290.31;10.1;20.87
8;2;2016;10;1140.0;106.9;10.01;20.73
8;2;2016;11;1118.0;529.59;9.92;20.58
8;2;2016;12;1068.0;57.96;9.83;20.44
8;2;2016;13;1024.0;79.9;9.95;20.28
8;2;2016;14;1001.0;146.86;10.07;20.12
8;2;2016;15;1000.0;497.15;10.19;19.96
8;2;2016;16;981.0;71.73;10.13;18.92
8;2;2016;17;964.0;0;10.07;17.88
8;2;2016;18;1047.0;0;10.01;16.84
8;2;2016;19;1140.0;0;9.91;16.01
8;2;2016;20;1164.0;0;9.81;15.18
8;2;2016;21;1254.0;0;9.7;14.34
8;2;2016;22;1400.0;0;9.78;13.83
8;2;2016;23;1250.0;0;9.85;13.31
9;2;2016;0;1138.0;0;9.93;12.79
9;2;2016;1;1052.0;0;10.03;11.87
9;2;2016;2;971.0;0;10.14;10.95
9;2;2016;3;920.0;0;10.25;10.03
9;2;2016;4;917.0;0;10.08;10.43
9;2;2016;5;898.0;0;9.91;10.83
9;2;2016;6;898.0;0;9.75;11.23
9;2;2016;7;982.0;0;9.08;12.16
9;2;2016;8;1085.0;3.35;8.42;13.09
9;2;2016;9;1145.0;16.9;7.76;14.03
9;2;2016;10;1167.0;79.96;7.4;14.8
9;2;2016;11;1193.0;183.7;7.04;15.57
9;2;2016;12;1227.0;52.56;6.68;16.34
9;2;2016;13;1194.0;149.49;7.02;16.67
9;2;2016;14;1202.0;14.25;7.37;17
9;2;2016;15;1209.0;199.83;7.72;17.32
9;2;2016;16;1207.0;124.42;7.66;17.42
9;2;2016;17;1226.0;28.43;7.61;17.51
9;2;2016;18;1291.0;0;7.55;17.6
9;2;2016;19;1406.0;0;7.39;17.19
9;2;2016;20;1425.0;0;7.22;16.78
9;2;2016;21;1508.0;0;7.05;16.37
9;2;2016;22;1651.0;0;7.06;16.04
9;2;2016;23;1489.0;0;7.07;15.7
10;2;2016;0;1360.0;0;7.08;15.37
10;2;2016;1;1292.0;0;7.15;14.56
10;2;2016;2;1209.0;0;7.22;13.75
10;2;2016;3;1161.0;0;7.29;12.94
10;2;2016;4;1171.0;0;7.18;12.6
10;2;2016;5;1149.0;0;7.07;12.27
10;2;2016;6;1149.0;0;6.97;11.93
10;2;2016;7;1215.0;0;7.15;11.68
10;2;2016;8;1266.0;41.24;7.34;11.43
10;2;2016;9;1304.0;28.18;7.53;11.17
10;2;2016;10;1301.0;131.07;7.67;10.87
10;2;2016;11;1231.0;181.19;7.8;10.57
10;2;2016;12;1208.0;752.71;7.94;10.28
10;2;2016;13;1110.0;621.37;8.16;9.92
10;2;2016;14;1020.0;646.19;8.39;9.56
10;2;2016;15;999.0;469.46;8.61;9.2
10;2;2016;16;996.0;295.97;8.6;8.57
10;2;2016;17;1025.0;26.29;8.59;7.94
10;2;2016;18;1116.0;0;8.58;7.31
10;2;2016;19;1279.0;0;8.64;7.17
10;2;2016;20;1272.0;0;8.7;7.03
10;2;2016;21;1375.0;0;8.76;6.88
10;2;2016;22;1551.0;0;8.7;6.88
10;2;2016;23;1386.0;0;8.64;6.88
11;2;2016;0;1269.0;0;8.58;6.88
11;2;2016;1;1169.0;0;8.44;7.01
11;2;2016;2;1085.0;0;8.31;7.14
11;2;2016;3;1058.0;0;8.18;7.27
11;2;2016;4;1074.0;0;8;7.15
11;2;2016;5;1062.0;0;7.82;7.04
11;2;2016;6;1084.0;0;7.64;6.92
11;2;2016;7;1125.0;0;7.66;6.77
11;2;2016;8;1199.0;26.08;7.69;6.61
11;2;2016;9;1223.0;162.9;7.71;6.46
11;2;2016;10;1269.0;404.14;7.77;6.77
11;2;2016;11;1172.0;546.23;7.84;7.09
11;2;2016;12;1086.0;640.34;7.9;7.41
11;2;2016;13;986.0;269.68;8.07;7.31
11;2;2016;14;973.0;621.72;8.24;7.22
11;2;2016;15;961.0;151.76;8.41;7.13
11;2;2016;16;986.0;231.92;8.45;7.22
11;2;2016;17;1051.0;0;8.48;7.31
11;2;2016;18;1135.0;0;8.52;7.39
11;2;2016;19;1243.0;0;8.86;7.46
11;2;2016;20;1227.0;0;9.2;7.53
11;2;2016;21;1326.0;0;9.53;7.6
11;2;2016;22;1491.0;0;9.61;8.16
11;2;2016;23;1348.0;0;9.69;8.71
12;2;2016;0;1219.0;0;9.77;9.27
12;2;2016;1;1155.0;0;10.17;9.16
12;2;2016;2;1067.0;0;10.57;9.05
12;2;2016;3;1001.0;0;10.97;8.94
12;2;2016;4;1002.0;0;10.74;10.38
12;2;2016;5;1004.0;0;10.52;11.83
12;2;2016;6;1015.0;0;10.3;13.27
12;2;2016;7;1106.0;0;10.35;13.7
12;2;2016;8;1148.0;0;10.41;14.13
12;2;2016;9;1189.0;250.69;10.46;14.57
12;2;2016;10;1191.0;307.09;10.35;14.56
12;2;2016;11;1183.0;407.5;10.23;14.56
12;2;2016;12;1161.0;273.45;10.12;14.55
12;2;2016;13;1056.0;406.65;10.27;13.77
12;2;2016;14;1020.0;629.63;10.43;12.98
12;2;2016;15;979.0;427.86;10.59;12.19
12;2;2016;16;970.0;95.63;10.5;11.72
12;2;2016;17;1001.0;61.52;10.41;11.26
12;2;2016;18;1097.0;0;10.33;10.79
12;2;2016;19;1250.0;0;10.19;9.87
12;2;2016;20;1294.0;0;10.06;8.96
12;2;2016;21;1362.0;0;9.93;8.04
12;2;2016;22;1525.0;0;9.83;7.73
12;2;2016;23;1359.0;0;9.74;7.42
13;2;2016;0;1206.0;0;9.65;7.1
13;2;2016;1;1129.0;0;10.2;8.81
13;2;2016;2;1056.0;0;10.75;10.52
13;2;2016;3;1021.0;0;11.3;12.23
13;2;2016;4;999.0;0;11.1;14.99
13;2;2016;5;997.0;0;10.9;17.75
13;2;2016;6;1027.0;0;10.7;20.51
13;2;2016;7;1083.0;0;10.52;20.39
13;2;2016;8;1146.0;22.87;10.34;20.26
13;2;2016;9;1199.0;40.45;10.16;20.14
13;2;2016;10;1269.0;277.04;10.07;19.86
13;2;2016;11;1304.0;206.02;9.98;19.58
13;2;2016;12;1250.0;349.51;9.89;19.3
13;2;2016;13;1163.0;244.63;9.98;17.37
13;2;2016;14;1072.0;471.12;10.08;15.43
13;2;2016;15;1046.0;532.06;10.18;13.5
13;2;2016;16;1037.0;325.93;9.84;12.77
13;2;2016;17;1052.0;21.1;9.51;12.03
13;2;2016;18;1136.0;0;9.17;11.3
13;2;2016;19;1265.0;0;9.09;11.31
13;2;2016;20;1260.0;0;9.01;11.31
13;2;2016;21;1393.0;0;8.93;11.32
13;2;2016;22;1530.0;0;8.98;11.77
13;2;2016;23;1393.0;0;9.03;12.21
14;2;2016;0;1274.0;0;9.09;12.65
14;2;2016;1;1199.0;0;9.1;13.01
14;2;2016;2;1102.0;0;9.11;13.37
14;2;2016;3;1058.0;0;9.13;13.72
14;2;2016;4;1072.0;0;8.94;12.96
14;2;2016;5;1059.0;0;8.75;12.2
14;2;2016;6;1055.0;0;8.57;11.43
14;2;2016;7;1097.0;0;8.66;10.54
14;2;2016;8;1159.0;62.8;8.76;9.65
14;2;2016;9;1209.0;305.53;8.85;8.76
14;2;2016;10;1265.0;55.71;8.93;7.68
14;2;2016;11;1259.0;470.44;9.01;6.6
14;2;2016;12;1245.0;730.19;9.09;5.52
14;2;2016;13;1205.0;719.55;8.84;5.7
14;2;2016;14;1186.0;599.07;8.6;5.89
14;2;2016;15;1122.0;535.26;8.35;6.07
14;2;2016;16;1029.0;63.82;8.54;7.75
14;2;2016;17;1048.0;1.47;8.73;9.43
14;2;2016;18;1148.0;0;8.91;11.1
14;2;2016;19;1295.0;0;8.64;11.3
14;2;2016;20;1356.0;0;8.37;11.5
14;2;2016;21;1469.0;0;8.1;11.7
14;2;2016;22;1637.0;0;7.84;11.79
14;2;2016;23;1484.0;0;7.58;11.89
15;2;2016;0;1363.0;0;7.33;11.99
15;2;2016;1;1290.0;0;7.3;11.77
15;2;2016;2;1193.0;0;7.28;11.56
15;2;2016;3;1163.0;0;7.26;11.35
15;2;2016;4;1174.0;0;7.29;11.52
15;2;2016;5;1152.0;0;7.32;11.68
15;2;2016;6;1168.0;0;7.35;11.85
15;2;2016;7;1251.0;0;7.34;11.95
15;2;2016;8;1326.0;78.46;7.34;12.05
15;2;2016;9;1437.0;298.84;7.33;12.15
15;2;2016;10;1419.0;72.52;7.44;11.52
15;2;2016;11;1383.0;657.23;7.55;10.88
15;2;2016;12;1332.0;682.98;7.66;10.25
15;2;2016;13;1265.0;714.16;7.8;9.68
15;2;2016;14;1175.0;300.08;7.94;9.12
15;2;2016;15;1132.0;251.42;8.07;8.55
15;2;2016;16;1126.0;333.87;8;8.05
15;2;2016;17;1146.0;21.43;7.93;7.55
15;2;2016;18;1225.0;0;7.86;7.05
15;2;2016;19;1384.0;0;7.74;6.65
15;2;2016;20;1422.0;0;7.62;6.25
15;2;2016;21;1529.0;0;7.49;5.85
15;2;2016;22;1670.0;0;7.37;5.11
15;2;2016;23;1517.0;0;7.24;4.37
16;2;2016;0;1363.0;0;7.12;3.63
16;2;2016;1;1251.0;0;7.14;2.8
16;2;2016;2;1170.0;0;7.16;1.97
16;2;2016;3;1118.0;0;7.19;1.14
16;2;2016;4;1142.0;0;7.11;1.33
16;2;2016;5;1137.0;0;7.03;1.52
16;2;2016;6;1162.0;0;6.96;1.71
16;2;2016;7;1238.0;0;6.95;2.39
16;2;2016;8;1343.0;29.3;6.95;3.07
16;2;2016;9;1413.0;36.3;6.94;3.75
16;2;2016;10;1377.0;84.04;7.05;4.36
16;2;2016;11;1290.0;84.48;7.15;4.97
16;2;2016;12;1222.0;432.16;7.26;5.59
16;2;2016;13;1119.0;315.7;7.43;6.51
16;2;2016;14;1058.0;116.3;7.6;7.43
16;2;2016;15;1001.0;113.92;7.78;8.34
16;2;2016;16;997.0;48.58;7.94;8.66
16;2;2016;17;1056.0;33.47;8.1;8.98
16;2;2016;18;1152.0;0;8.26;9.3
16;2;2016;19;1320.0;0;8.39;9.61
16;2;2016;20;1347.0;0;8.52;9.93
16;2;2016;21;1452.0;0;8.65;10.25
16;2;2016;22;1632.0;0;8.82;10.48
16;2;2016;23;1479.0;0;8.98;10.72
17;2;2016;0;1349.0;0;9.15;10.95
17;2;2016;1;1261.0;0;9;11.85
17;2;2016;2;1165.0;0;8.85;12.75
17;2;2016;3;1120.0;0;8.7;13.66
17;2;2016;4;1125.0;0;8.79;13.43
17;2;2016;5;1105.0;0;8.88;13.21
17;2;2016;6;1105.0;0;8.98;12.99
17;2;2016;7;1175.0;0;8.98;12.75
17;2;2016;8;1276.0;7.83;8.99;12.51
17;2;2016;9;1361.0;82.97;9;12.28
17;2;2016;10;1412.0;68.25;8.92;10.43
17;2;2016;11;1403.0;53.45;8.84;8.58
17;2;2016;12;1445.0;76.83;8.76;6.73
17;2;2016;13;1423.0;53.5;8.55;7.44
17;2;2016;14;1409.0;81.02;8.34;8.16
17;2;2016;15;1339.0;27.36;8.12;8.87
17;2;2016;16;1312.0;49.21;8.14;9.54
17;2;2016;17;1335.0;18.82;8.15;10.21
17;2;2016;18;1387.0;0;8.17;10.88
17;2;2016;19;1446.0;0;8.27;10.57
17;2;2016;20;1411.0;0;8.37;10.26
17;2;2016;21;1501.0;0;8.48;9.94
17;2;2016;22;1658.0;0;8.5;9.83
17;2;2016;23;1521.0;0;8.52;9.71
18;2;2016;0;1383.0;0;8.54;9.59
18;2;2016;1;1288.0;0;8.61;9.3
18;2;2016;2;1190.0;0;8.68;9.01
18;2;2016;3;1149.0;0;8.75;8.72
