fc_elyz_capex,shed_max,dispatch,algo,srand,ret,numevals,lcoe_opt,shed_rate_opt,capex,opex,xopt_sto,xopt_pv,xopt_wind,xopt_elyz,xopt_fc,xopt_hyTank
1600.0,0.0001,1,GN_ISRES,1,XTOL_REACHED,39859,0.26344324852582757,9.99887281277284e-5,1.8634899851365797e7,5.364691550407825e6,10016.97,4003.79,1804.14,497.07,1492.58,16757.55
1600.0,0.0001,1,GN_ISRES,2,XTOL_REACHED,43944,0.2694781049548853,9.997179353492098e-5,1.9281046606701806e7,5.431137478845213e6,9564.98,5098.15,1683.23,437.15,1495.44,20305.66
1600.0,0.0001,1,GN_ISRES,3,MAXEVAL_REACHED,100000,0.274345920815334,9.521769467698523e-5,1.9659956227065794e7,5.47769429812509e6,10418.39,5280.11,1580.35,574.67,1500.75,16126.85
1600.0,0.0001,1,GN_ISRES,4,XTOL_REACHED,33945,0.26767769322502305,9.983999421124224e-5,1.893405274066107e7,5.413476824335217e6,10799.03,4360.61,1689.23,516.27,1472.96,16841.23
1600.0,0.0001,1,GN_ISRES,5,XTOL_REACHED,40888,0.2706372075491202,9.999709226485468e-5,1.9347952024333157e7,5.463122684661371e6,9859.29,5063.57,1682.61,452.7,1488.96,15897.86
1600.0,0.0001,1,GN_ISRES,6,MAXEVAL_REACHED,100000,0.27549937146287845,9.946640125357484e-5,1.9645009413152486e7,5.496618233003158e6,10606.39,5270.5,1582.01,522.93,1500.04,21778.94
1600.0,0.0001,1,GN_ISRES,7,MAXEVAL_REACHED,100000,0.26752227768855164,9.634571478378902e-5,1.9258583242182426e7,5.352728117318652e6,8925.65,5118.19,1674.15,519.54,1547.84,16111.45
1600.0,0.0001,1,GN_ISRES,8,XTOL_REACHED,44011,0.27820037574775824,9.99798844447577e-5,2.02324920321256e7,5.484410954422533e6,8611.03,6505.47,1525.25,579.68,1451.32,15259.3
1600.0,0.0001,1,GN_ISRES,9,XTOL_REACHED,42525,0.2763130245365943,9.998376250341019e-5,2.000149256370991e7,5.468301854086595e6,9260.23,6094.72,1529.93,567.24,1474.84,15613.88
1600.0,0.0001,1,GN_ISRES,10,XTOL_REACHED,37080,0.2706384576636579,9.995886284342692e-5,1.934786041916344e7,5.463285862643163e6,9860.07,5063.07,1682.77,452.6,1488.86,15898.78
1600.0,0.0001,1,LN_SBPLX,1,XTOL_REACHED,621,0.401612509176429,9.999211148550354e-5,2.9651076578529608e7,7.992691337553429e6,8784.23,13720.75,1877.7,292.97,1407.37,12155.14
1600.0,0.0001,1,LN_SBPLX,2,XTOL_REACHED,1234,0.4552835259143991,9.999909081001863e-5,3.2896211261115376e7,8.940600058719793e6,16407.5,16026.01,1347.91,220.51,1269.36,13237.12
1600.0,0.0001,1,LN_SBPLX,3,XTOL_REACHED,517,0.47879665086747164,9.999999379006866e-5,3.472191938998817e7,9.625180959384255e6,15066.37,16563.79,1872.79,86.96,1273.91,25311.73
1600.0,0.0001,1,LN_SBPLX,4,XTOL_REACHED,1057,0.33326233624687057,9.999891094770282e-5,2.397590444787286e7,6.83193893381476e6,11576.77,8305.21,1864.65,294.64,1339.18,11010.2
1600.0,0.0001,1,LN_SBPLX,5,XTOL_REACHED,761,0.4558262665666191,9.999873526005583e-5,3.28806340432625e7,8.991540483310187e6,16666.79,15759.72,1412.0,197.24,1286.68,12233.33
1600.0,0.0001,1,LN_SBPLX,6,XTOL_REACHED,514,0.3936139013424947,9.999993384265827e-5,2.7804699997196104e7,8.111554193207872e6,17070.0,10146.38,1877.7,108.2,1295.77,22933.27
1600.0,0.0001,1,LN_SBPLX,7,XTOL_REACHED,993,0.2982333103729444,9.99999823467267e-5,2.1463457719077863e7,6.082396775118768e6,10969.33,6248.79,1774.81,451.74,1482.34,12218.03
1600.0,0.0001,1,LN_SBPLX,8,XTOL_REACHED,569,0.4150967657186456,9.999995976173683e-5,2.958846254890478e7,8.4948929568409e6,16537.51,11764.79,1877.7,89.59,1329.27,25605.0
1600.0,0.0001,1,LN_SBPLX,9,XTOL_REACHED,1736,0.3475050367608489,9.999999526278599e-5,2.4385127105278116e7,7.054912430397836e6,16919.0,8062.02,1540.48,234.56,1363.53,25585.32
1600.0,0.0001,1,LN_SBPLX,10,XTOL_REACHED,776,0.4688348485791376,9.999369305761792e-5,3.3950244930621214e7,9.126014366579534e6,16842.8,17070.0,1222.57,234.27,1298.11,25605.0
1600.0,0.0001,2,GN_CRS2_LM,1,XTOL_REACHED,5111,0.29086201341989115,9.98484472022787e-5,1.9235677534118515e7,4.640593343495323e6,257.83,5238.22,1877.7,1983.4,1421.08,25602.59
1600.0,0.0001,2,GN_CRS2_LM,2,XTOL_REACHED,5056,0.2908630829581932,9.966910859909872e-5,1.923172604315839e7,4.637487863598087e6,255.6,5223.98,1877.7,1990.79,1422.39,25605.0
1600.0,0.0001,2,GN_CRS2_LM,3,XTOL_REACHED,3307,0.29089226279913627,9.919333443156332e-5,1.9240372356892973e7,4.639834242511047e6,240.05,5242.67,1877.7,1981.98,1425.99,25605.0
1600.0,0.0001,2,GN_CRS2_LM,4,XTOL_REACHED,2669,0.29090038516943134,9.830143362810886e-5,1.919192611517023e7,4.612731699353881e6,212.97,5129.98,1877.7,2043.87,1424.26,25605.0
1600.0,0.0001,2,GN_CRS2_LM,5,XTOL_REACHED,8503,0.2888312939977872,9.962104570494657e-5,1.926496826078623e7,4.645363162407481e6,252.58,5250.13,1877.68,1999.2,1422.4,18968.97
1600.0,0.0001,2,GN_CRS2_LM,6,XTOL_REACHED,10642,0.2887271228113358,9.995830062353993e-5,1.9213793938856952e7,4.617364301475607e6,218.62,5137.95,1877.7,2059.95,1421.09,19061.5
1600.0,0.0001,2,GN_CRS2_LM,7,XTOL_REACHED,8043,0.28882596639918007,9.991568455693357e-5,1.926546870692828e7,4.645173714585552e6,248.56,5251.22,1877.7,1998.69,1423.24,18969.14
1600.0,0.0001,2,GN_CRS2_LM,8,XTOL_REACHED,6435,0.2888425032884377,9.983989878069183e-5,1.926455144133143e7,4.648056681390152e6,274.15,5252.03,1877.7,1997.76,1417.37,18977.55
1600.0,0.0001,2,GN_CRS2_LM,9,XTOL_REACHED,4312,0.29087292699843403,9.968506246679209e-5,1.924283647181596e7,4.643075407909572e6,249.39,5254.01,1877.7,1975.83,1423.14,25603.83
1600.0,0.0001,2,GN_CRS2_LM,10,XTOL_REACHED,8436,0.2887487014652776,9.987243042015839e-5,1.9212078175861396e7,4.616902828842731e6,225.54,5131.89,1877.7,2063.69,1419.29,19093.01
1600.0,0.0001,2,GN_ISRES,1,XTOL_REACHED,35289,0.28883645977879024,9.99604434544526e-5,1.9265050607085474e7,4.644438496308908e6,244.75,5249.65,1877.7,1999.44,1424.25,18974.99
1600.0,0.0001,2,GN_ISRES,2,XTOL_REACHED,37021,0.2888902257048183,9.999885855101975e-5,1.932661964237826e7,4.672311353512646e6,228.31,5387.3,1877.69,1935.29,1427.35,18858.82
1600.0,0.0001,2,GN_ISRES,3,XTOL_REACHED,37161,0.2888473018762268,9.967389720175218e-5,1.9266278976186972e7,4.645764013758064e6,251.76,5252.19,1877.69,1998.47,1422.55,18975.02
1600.0,0.0001,2,GN_ISRES,4,XTOL_REACHED,40484,0.28888326269070796,9.99798155274386e-5,1.9319246978939798e7,4.66791016483552e6,222.09,5369.85,1877.7,1943.06,1429.41,18860.44
1600.0,0.0001,2,GN_ISRES,5,XTOL_REACHED,26980,0.28892216225490625,9.919819766112e-5,1.932205656600256e7,4.671728457642893e6,247.25,5374.91,1877.62,1941.85,1423.26,18855.29
1600.0,0.0001,2,GN_ISRES,6,XTOL_REACHED,36201,0.28883337864018555,9.987195148732074e-5,1.9273517128661428e7,4.649777509352627e6,252.05,5271.14,1877.7,1989.13,1422.15,18956.77
1600.0,0.0001,2,GN_ISRES,7,XTOL_REACHED,32972,0.2888397694463681,9.979112960455672e-5,1.926967194486048e7,4.6480958688380765e6,253.68,5262.54,1877.69,1993.1,1421.87,18968.78
1600.0,0.0001,2,GN_ISRES,8,XTOL_REACHED,35922,0.28875376213330683,9.998690289150103e-5,1.9211290076578885e7,4.618523798886433e6,241.19,5131.75,1877.69,2063.39,1415.79,19083.48
1600.0,0.0001,2,GN_ISRES,9,XTOL_REACHED,35779,0.2888794376138653,9.9989697895228e-5,1.9316618151252184e7,4.6683108886958845e6,233.33,5366.5,1877.69,1944.33,1426.57,18866.84
1600.0,0.0001,2,GN_ISRES,10,XTOL_REACHED,40293,0.2888342951187801,9.999793854963058e-5,1.927268858694043e7,4.648228183278958e6,243.7,5267.98,1877.7,1990.67,1424.27,18963.47
1600.0,0.0001,2,LN_SBPLX,1,XTOL_REACHED,1110,0.3671843226076789,9.999992814270317e-5,2.591847193871095e7,5.873460459397335e6,217.21,9026.12,1859.48,3392.82,1409.49,12163.03
1600.0,0.0001,2,LN_SBPLX,2,XTOL_REACHED,2210,0.3597220233221534,9.999997603369675e-5,2.410005913858548e7,6.601227287433446e6,9577.36,8582.17,1801.46,1145.69,926.86,17839.3
1600.0,0.0001,2,LN_SBPLX,3,XTOL_REACHED,769,0.43407749009549795,9.99995508658054e-5,3.1021330270278454e7,7.699067744851209e6,3770.71,14501.24,1877.7,1934.19,1135.85,10178.1
1600.0,0.0001,2,LN_SBPLX,4,XTOL_REACHED,983,0.293354170435681,9.999873925800811e-5,1.9941841071704913e7,4.893563913433729e6,212.93,6344.7,1877.7,1635.89,1397.29,18130.46
1600.0,0.0001,2,LN_SBPLX,5,XTOL_REACHED,1319,0.3584494009950484,9.99988474321124e-5,2.43092535042849e7,6.633287418655266e6,8068.11,9128.94,1877.16,1038.74,920.35,16509.36
1600.0,0.0001,2,LN_SBPLX,6,XTOL_REACHED,805,0.2926799672294181,9.999996666947656e-5,1.965197940859682e7,4.739299191234434e6,164.46,5645.17,1877.7,1834.51,1551.28,19620.67
1600.0,0.0001,2,LN_SBPLX,7,XTOL_REACHED,691,0.3586577098545163,9.991780187787463e-5,2.2327279794516705e7,5.856738470856062e6,10382.61,4267.36,1877.7,2717.43,1132.89,25356.06
1600.0,0.0001,2,LN_SBPLX,8,XTOL_REACHED,783,0.4203692408612019,9.999999991809825e-5,2.9122515543044817e7,7.829003406580558e6,8728.67,13092.54,1877.7,930.5,919.61,15385.33
1600.0,0.0001,2,LN_SBPLX,9,XTOL_REACHED,1229,0.4294538808694695,9.999999878497274e-5,2.9853438696499724e7,7.692707227541304e6,7371.4,14413.47,1620.58,1214.96,952.69,23424.16
1600.0,0.0001,2,LN_SBPLX,10,XTOL_REACHED,1288,0.4021990260712693,9.99141730262512e-5,2.7876964907791425e7,7.457104921806119e6,7541.28,12346.63,1877.7,949.26,941.27,15671.78
1600.0,0.001,1,GN_CRS2_LM,1,XTOL_REACHED,4545,0.237676070325686,0.000999024217888281,1.6765656479817657e7,4.626764267429158e6,5217.59,3294.96,1877.69,953.08,1280.18,25594.34
1600.0,0.001,1,GN_CRS2_LM,2,XTOL_REACHED,4723,0.23637945926786352,0.000996740269209034,1.6772339363038132e7,4.621502652259466e6,5217.08,3257.49,1877.7,990.26,1282.9,17961.19
1600.0,0.001,1,GN_CRS2_LM,3,XTOL_REACHED,10201,0.23766887116666452,0.0009983205635727176,1.6767143241693994e7,4.630884586674383e6,5245.51,3300.08,1877.7,944.63,1279.57,25605.0
1600.0,0.001,1,GN_CRS2_LM,4,XTOL_REACHED,4529,0.2363773802508666,0.000999581187640124,1.6772141333192775e7,4.621645963836627e6,5215.19,3259.79,1877.67,989.56,1282.21,17976.31
1600.0,0.001,1,GN_CRS2_LM,5,XTOL_REACHED,5704,0.23768220060606882,0.0009961888711092015,1.6769554389897842e7,4.65969937885282e6,5573.28,3257.57,1877.7,911.31,1274.57,25605.0
1600.0,0.001,1,GN_CRS2_LM,6,XTOL_REACHED,7882,0.2376844706004765,0.0009995829955295192,1.6756342385306397e7,4.6201692670528935e6,5217.43,3262.21,1877.7,970.33,1281.66,25605.0
1600.0,0.001,1,GN_CRS2_LM,7,XTOL_REACHED,9493,0.23766585700907328,0.0009995196158953685,1.6764553815254884e7,4.626756165152622e6,5221.63,3292.86,1877.7,953.16,1280.05,25605.0
1600.0,0.001,1,GN_CRS2_LM,8,XTOL_REACHED,6591,0.2376741173066939,0.000999563405310509,1.6754825412327005e7,4.620936248365059e6,5224.09,3263.16,1877.7,968.56,1280.32,25605.0
1600.0,0.001,1,GN_CRS2_LM,9,XTOL_REACHED,6950,0.23636297886969687,0.0009984177566472,1.6769286420354448e7,4.621091559643104e6,5222.96,3253.07,1877.69,991.82,1281.48,17963.86
1600.0,0.001,1,GN_CRS2_LM,10,XTOL_REACHED,3142,0.23775217195307288,0.0009890788356736123,1.6770731832618441e7,4.628189188254392e6,5219.31,3299.36,1877.7,952.33,1280.38,25605.0
1600.0,0.001,1,GN_ISRES,1,XTOL_REACHED,34012,0.2363537045772766,0.0009993954466478387,1.6769542010959292e7,4.623102550401738e6,5223.92,3264.17,1877.62,985.28,1279.8,17948.56
1600.0,0.001,1,GN_ISRES,2,XTOL_REACHED,37558,0.236391403756651,0.0009998022792290246,1.6776157253899444e7,4.61496925981471e6,5117.31,3280.87,1877.7,996.65,1283.2,17950.91
1600.0,0.001,1,GN_ISRES,3,XTOL_REACHED,38451,0.2363681197645187,0.0009993225487121154,1.6774789874290861e7,4.626502487834194e6,5222.06,3282.04,1877.61,975.8,1279.61,17918.06
1600.0,0.001,1,GN_ISRES,4,XTOL_REACHED,32618,0.23636009396860191,0.000999873741362476,1.6771687749284223e7,4.622230875084554e6,5216.5,3263.11,1877.57,987.79,1281.16,17953.23
1600.0,0.001,1,GN_ISRES,5,XTOL_REACHED,38176,0.2363991870572259,0.0009992521873417588,1.6774447053284898e7,4.610102336014868e6,5105.78,3261.36,1877.69,1009.62,1286.28,17994.13
1600.0,0.001,1,GN_ISRES,6,XTOL_REACHED,34373,0.23637188020040453,0.0009989956628974133,1.6773765986495923e7,4.619055379163588e6,5183.47,3264.48,1877.61,992.94,1283.41,17969.5
1600.0,0.001,1,GN_ISRES,7,XTOL_REACHED,35493,0.23636539241868149,0.0009994629149011416,1.6773740651509073e7,4.61907426040305e6,5182.77,3264.72,1877.66,992.96,1283.25,17958.09
1600.0,0.001,1,GN_ISRES,8,XTOL_REACHED,31792,0.23640711356592403,0.0009993363445120807,1.677753416918123e7,4.624721889450027e6,5215.23,3276.72,1877.31,981.03,1282.22,17935.06
1600.0,0.001,1,GN_ISRES,9,XTOL_REACHED,40332,0.23635229103652783,0.000999479649224088,1.6769701649061853e7,4.623051656826599e6,5222.31,3264.51,1877.67,985.26,1279.91,17947.81
1600.0,0.001,1,GN_ISRES,10,XTOL_REACHED,35364,0.23638249387083243,0.00099927707638093,1.6773479677763421e7,4.611998004409381e6,5118.02,3264.97,1877.69,1005.38,1284.56,17975.8
1600.0,0.001,1,LN_SBPLX,1,XTOL_REACHED,1718,0.2480353826088721,0.0009999999278166255,1.7564110267545838e7,5.044927857873783e6,7426.37,3884.06,1877.7,559.08,1256.03,17651.18
1600.0,0.001,1,LN_SBPLX,2,XTOL_REACHED,724,0.41553169491290515,0.0009999996979075528,3.0505916076168526e7,7.892017018969596e6,15151.62,14022.65,1034.11,1347.23,1100.16,25605.0
1600.0,0.001,1,LN_SBPLX,3,XTOL_REACHED,965,0.4598578803544508,0.000999993858910812,3.3156295704423234e7,9.091704770413836e6,16330.14,16761.43,1355.57,88.11,1000.7,25605.0
1600.0,0.001,1,LN_SBPLX,4,XTOL_REACHED,614,0.24413834272315532,0.000999997655891267,1.73290039259896e7,4.902663371355691e6,6673.71,3864.12,1846.51,643.32,1264.81,25605.0
1600.0,0.001,1,LN_SBPLX,5,XTOL_REACHED,2157,0.26573979386582003,0.0009999927092749544,1.907415649232892e7,5.2034966743142605e6,7552.13,6001.93,1550.22,659.41,1192.06,25605.0
1600.0,0.001,1,LN_SBPLX,6,XTOL_REACHED,1145,0.24207964376714253,0.000999930532394679,1.7320028064435933e7,4.635914792925107e6,5020.53,3923.94,1760.02,1136.05,1279.74,18217.88
1600.0,0.001,1,LN_SBPLX,7,XTOL_REACHED,1086,0.36577942606446634,0.0009999994810156061,2.6167181703997858e7,7.215541599727298e6,15317.68,10837.47,1258.75,408.3,1200.18,13824.15
1600.0,0.001,1,LN_SBPLX,8,XTOL_REACHED,909,0.2631036141232262,0.0009999999844384176,1.8965188507262435e7,5.031754608247253e6,5884.05,6001.42,1569.75,860.09,1246.89,24539.92
1600.0,0.001,1,LN_SBPLX,9,XTOL_REACHED,2043,0.2665206418123079,0.0009999901928309113,1.9252088057901055e7,5.2632442043961575e6,7907.99,6102.6,1537.63,667.27,1179.37,15735.57
1600.0,0.001,1,LN_SBPLX,10,XTOL_REACHED,1224,0.28318248318860034,0.0009999969443432676,2.056375580716728e7,5.566833802222891e6,9094.55,7008.1,1444.78,778.59,1153.29,14703.02
1600.0,0.001,2,GN_CRS2_LM,1,XTOL_REACHED,6802,0.284027277060699,0.0009994385806015864,1.894610116916632e7,4.60919570891158e6,145.54,5270.9,1877.7,1977.61,1252.76,18700.75
1600.0,0.001,2,GN_CRS2_LM,2,XTOL_REACHED,5742,0.28403042443990606,0.000998192755285661,1.8950184385091163e7,4.611094104859226e6,144.87,5280.04,1877.7,1973.31,1252.91,18690.87
1600.0,0.001,2,GN_CRS2_LM,3,XTOL_REACHED,5556,0.28402846687582045,0.0009997679016845273,1.8946767158645187e7,4.609190939609463e6,143.36,5271.91,1877.7,1977.25,1253.25,18708.21
1600.0,0.001,2,GN_CRS2_LM,4,XTOL_REACHED,6452,0.284027571384114,0.0009997876988966927,1.894955607585314e7,4.610770096859234e6,144.15,5278.97,1877.7,1973.74,1253.04,18696.63
1600.0,0.001,2,GN_CRS2_LM,5,XTOL_REACHED,3440,0.2861741451629546,0.0009988233735826718,1.8920883229875255e7,4.6062951943041645e6,150.59,5267.96,1877.7,1957.9,1250.98,25605.0
1600.0,0.001,2,GN_CRS2_LM,6,XTOL_REACHED,9519,0.28402811839240766,0.0009999931361498091,1.894617803006717e7,4.609104839418277e6,144.62,5270.99,1877.69,1977.69,1252.88,18698.88
1600.0,0.001,2,GN_CRS2_LM,7,XTOL_REACHED,5967,0.2861567788522997,0.000999794395961452,1.8921322875275154e7,4.605383803007663e6,143.47,5267.06,1877.69,1957.89,1253.52,25602.24
1600.0,0.001,2,GN_CRS2_LM,8,XTOL_REACHED,2960,0.2862290483972894,0.0009999479027726934,1.888768857676397e7,4.586458716130615e6,144.27,5175.91,1877.7,2005.06,1253.5,25605.0
1600.0,0.001,2,GN_CRS2_LM,9,XTOL_REACHED,11905,0.2840325205228327,0.000999986245627536,1.894479842227411e7,4.611143425358719e6,162.88,5271.78,1877.7,1977.02,1248.08,18705.65
1600.0,0.001,2,GN_CRS2_LM,10,XTOL_REACHED,3662,0.28616436779780513,0.000996849559331447,1.8923511283669204e7,4.606800164077434e6,146.92,5271.79,1877.7,1955.62,1252.86,25581.38
1600.0,0.001,2,GN_ISRES,1,XTOL_REACHED,36763,0.284157478062932,0.0009999506897458424,1.8901987171612505e7,4.587672070532874e6,178.23,5150.4,1877.7,2041.27,1244.67,18777.1
1600.0,0.001,2,GN_ISRES,2,XTOL_REACHED,38716,0.284147500728691,0.0009998198094725678,1.889124492607835e7,4.58133699792636e6,169.31,5125.43,1877.7,2056.05,1243.84,18810.08
1600.0,0.001,2,GN_ISRES,3,XTOL_REACHED,36261,0.28402629019023334,0.0009999782452473475,1.8945658194301013e7,4.608943400284437e6,145.03,5270.03,1877.7,1978.0,1252.85,18710.43
1600.0,0.001,2,GN_ISRES,4,XTOL_REACHED,34446,0.28404400902455823,0.0009988498118099758,1.894588370811451e7,4.611515232082024e6,162.9,5273.46,1877.68,1976.01,1248.55,18703.12
1600.0,0.001,2,GN_ISRES,5,XTOL_REACHED,31851,0.28404607308019564,0.0009979039678663473,1.8947897333807543e7,4.612029596974022e6,159.68,5277.32,1877.69,1974.61,1249.0,18695.35
1600.0,0.001,2,GN_ISRES,6,XTOL_REACHED,36002,0.2840972775631083,0.000999634001055462,1.892439335088789e7,4.600890743839827e6,173.96,5216.94,1877.69,2005.47,1245.56,18744.94
1600.0,0.001,2,GN_ISRES,7,XTOL_REACHED,41687,0.2840334058568979,0.0009998632144798015,1.8945353291703768e7,4.611828941278894e6,164.99,5274.07,1877.7,1975.63,1247.64,18701.07
1600.0,0.001,2,GN_ISRES,8,XTOL_REACHED,40423,0.2840338126770291,0.0009999943081594053,1.8945189827511605e7,4.611632915328335e6,164.09,5273.61,1877.7,1975.91,1247.8,18702.52
1600.0,0.001,2,GN_ISRES,9,XTOL_REACHED,38751,0.28403326132058154,0.0009998970106573609,1.8947118414538063e7,4.6121389897009e6,161.06,5277.4,1877.7,1974.32,1248.42,18699.62
1600.0,0.001,2,GN_ISRES,10,XTOL_REACHED,39693,0.2840257531076766,0.0009998360326575228,1.8944663690622345e7,4.608536796133922e6,145.32,5268.02,1877.7,1978.89,1252.77,18713.97
1600.0,0.001,2,LN_SBPLX,1,XTOL_REACHED,839,0.4006476967451479,0.0009999991110130862,2.849981288605404e7,6.221929913955561e6,309.18,12909.26,1339.55,3367.52,1246.8,18452.49
1600.0,0.001,2,LN_SBPLX,2,XTOL_REACHED,1333,0.39720530781971275,0.0009999994229508724,2.6452529112988878e7,7.109658901727741e6,13123.99,10469.66,1418.6,1469.28,717.07,20427.8
1600.0,0.001,2,LN_SBPLX,3,XTOL_REACHED,701,0.3990894200531305,0.0009999923109064175,2.7373834441247404e7,7.5151644649618e6,9637.76,11616.15,1877.7,962.18,705.33,13464.99
1600.0,0.001,2,LN_SBPLX,4,XTOL_REACHED,2341,0.3159438943231859,0.000999999801369301,2.1917877525893036e7,5.469674946986236e6,212.51,8628.34,1877.7,1300.7,1252.71,20301.71
1600.0,0.001,2,LN_SBPLX,5,XTOL_REACHED,1853,0.34637397061452374,0.0009999988196203713,2.345636216310217e7,6.439036163648652e6,7592.69,8746.13,1877.7,1025.34,791.29,15825.79
1600.0,0.001,2,LN_SBPLX,6,XTOL_REACHED,885,0.5087672692095192,0.0009999994265426063,3.523017568238817e7,9.809354432694556e6,15463.23,17070.0,1877.7,694.22,517.68,14593.01
1600.0,0.001,2,LN_SBPLX,7,XTOL_REACHED,1166,0.4765024319171572,0.0009999999697770001,3.331993112684408e7,9.020975580732115e6,10686.72,16565.13,1872.75,806.7,647.73,12476.72
1600.0,0.001,2,LN_SBPLX,8,XTOL_REACHED,851,0.3947300514838718,0.0009996562762426783,2.7809045509587456e7,7.2015348264647145e6,3980.28,13155.69,1877.7,962.72,1057.3,15908.64
1600.0,0.001,2,LN_SBPLX,9,XTOL_REACHED,992,0.5264129868794459,0.000999688242449661,3.642814395817221e7,9.553971646026105e6,16405.85,17040.29,1459.99,2105.13,589.86,10008.92
1600.0,0.001,2,LN_SBPLX,10,XTOL_REACHED,523,0.5085481423616437,0.0009999996770701741,3.521591213373113e7,9.804055491121817e6,15422.76,17070.0,1877.7,697.06,518.71,10606.85
1600.0,0.01,1,GN_CRS2_LM,1,XTOL_REACHED,4322,0.22483331199226214,0.0099999911657835,1.5584370289085554e7,4.404044403702507e6,4693.05,2949.27,1877.68,955.91,913.05,25605.0
1600.0,0.01,1,GN_CRS2_LM,2,XTOL_REACHED,6929,0.22483284693661126,0.009999530478088936,1.5584163022722887e7,4.405048973217051e6,4703.23,2948.67,1877.69,955.14,911.91,25595.03
1600.0,0.01,1,GN_CRS2_LM,3,XTOL_REACHED,4777,0.22483360103031644,0.009999184494438656,1.5586038758639678e7,4.405018539556122e6,4704.81,2946.6,1877.68,954.23,915.23,25578.48
1600.0,0.01,1,GN_CRS2_LM,4,XTOL_REACHED,4495,0.22483449447304563,0.009999329005117567,1.5582770340884246e7,4.404943164551259e6,4706.57,2946.61,1877.7,956.5,910.46,25605.0
1600.0,0.01,1,GN_CRS2_LM,5,XTOL_REACHED,4305,0.22483664274493234,0.009998712040371154,1.5584616574988045e7,4.404672315786485e6,4700.41,2948.1,1877.68,955.87,912.51,25604.88
1600.0,0.01,1,GN_CRS2_LM,6,XTOL_REACHED,6746,0.2248322677772695,0.009998973834649488,1.5587579993146433e7,4.405180905701193e6,4705.45,2946.26,1877.7,952.79,917.69,25605.0
1600.0,0.01,1,GN_CRS2_LM,7,XTOL_REACHED,3711,0.22483890290934896,0.00999725892463681,1.5583072232510762e7,4.404801979647946e6,4702.5,2948.3,1877.68,956.78,910.02,25605.0
1600.0,0.01,1,GN_CRS2_LM,8,XTOL_REACHED,4979,0.22483453174999984,0.009999418121981766,1.5585316144901494e7,4.404715281488212e6,4699.18,2948.67,1877.7,955.16,913.46,25605.0
1600.0,0.01,1,GN_CRS2_LM,9,XTOL_REACHED,3996,0.22483910420950623,0.009998643017533611,1.5581773913799645e7,4.405905267415297e6,4705.55,2953.21,1877.7,955.17,906.43,25605.0
1600.0,0.01,1,GN_CRS2_LM,10,XTOL_REACHED,4525,0.22483455668855454,0.009997553983054469,1.5585996137888785e7,4.404904985300221e6,4703.93,2946.43,1877.7,954.62,915.08,25595.51
1600.0,0.01,1,GN_ISRES,1,XTOL_REACHED,36445,0.2246433989539017,0.009998342091536128,1.558926629736939e7,4.41236367508461e6,4686.0,2993.53,1877.69,1003.11,845.39,17349.75
1600.0,0.01,1,GN_ISRES,2,MAXEVAL_REACHED,100000,0.22484482561944805,0.009999786999823205,1.5588475127798975e7,4.410210766426133e6,4738.41,2953.73,1877.69,945.12,913.25,25468.73
1600.0,0.01,1,GN_ISRES,3,XTOL_REACHED,33304,0.22484094505437638,0.009998897986617628,1.558671241277406e7,4.410026404409648e6,4738.25,2953.71,1877.7,946.28,910.9,25595.25
1600.0,0.01,1,GN_ISRES,4,XTOL_REACHED,38673,0.22463652217670563,0.009999213828489055,1.5591585876421297e7,4.420467309523815e6,4739.22,3006.7,1877.43,986.62,842.44,17285.64
1600.0,0.01,1,GN_ISRES,5,XTOL_REACHED,38362,0.22463124178043425,0.009999708816833664,1.5592143626115533e7,4.408008508341237e6,4587.83,3028.66,1877.7,998.92,846.52,17323.59
1600.0,0.01,1,GN_ISRES,6,XTOL_REACHED,40484,0.22487746992954433,0.009999287520802964,1.559397774205805e7,4.398459170407475e6,4533.31,3012.56,1877.69,950.96,911.47,25601.78
1600.0,0.01,1,GN_ISRES,7,XTOL_REACHED,39199,0.22464061652167466,0.009999944827756086,1.5593459124967096e7,4.416346297114533e6,4677.14,3019.59,1877.68,988.84,844.74,17300.17
1600.0,0.01,1,GN_ISRES,8,XTOL_REACHED,35986,0.22464108470187066,0.009999899754281566,1.5592772603779323e7,4.418193554011485e6,4704.17,3015.23,1877.41,988.22,842.9,17281.29
1600.0,0.01,1,GN_ISRES,9,XTOL_REACHED,37484,0.22465365816863953,0.009999995961108728,1.5589188329086788e7,4.41097498490272e6,4691.08,2982.65,1877.69,989.54,865.72,17585.89
1600.0,0.01,1,GN_ISRES,10,XTOL_REACHED,32232,0.2246776444405215,0.009999096824703218,1.559349732735201e7,4.415268685785872e6,4686.47,3008.16,1877.62,977.31,862.75,17516.72
1600.0,0.01,1,LN_SBPLX,1,XTOL_REACHED,2406,0.25207854425167575,0.00999993229495469,1.726202004370125e7,5.275763939366634e6,9903.02,3801.91,1877.7,404.71,733.99,25184.23
1600.0,0.01,1,LN_SBPLX,2,XTOL_REACHED,2672,0.2424274896202082,0.009999999880459185,1.6995745659472503e7,4.860416699429961e6,7779.01,4664.92,1595.33,569.66,845.81,16947.88
1600.0,0.01,1,LN_SBPLX,3,XTOL_REACHED,4305,0.24316654170176397,0.009999999929162836,1.6943159165151305e7,5.023250865414758e6,7035.08,4320.7,1877.7,438.58,738.74,25546.98
